,date,0
2019-12-12,2019-11-13,0.0
2020-01-09,2019-11-13,0.7400000000000002
2019-12-12,2019-11-14,0.0
2020-01-09,2019-11-14,-0.75
2019-12-12,2019-11-15,0.0
2020-01-09,2019-11-15,-1.7399999999999998
2019-12-12,2019-11-18,0.0
2019-12-12,2019-11-19,0.0
2019-12-12,2019-11-20,0.0
2019-12-12,2019-11-21,0.0
2020-01-09,2019-11-21,0.0
2019-12-12,2019-11-22,0.0
2020-01-09,2019-11-22,-0.22999999999999998
2019-12-12,2019-11-25,0.0
2020-01-09,2019-11-25,-0.9900000000000002
2019-12-12,2019-11-26,0.0
2019-12-12,2019-11-27,0.0
2019-12-12,2019-11-28,0.0
2019-12-12,2019-11-29,0.0
2019-12-12,2019-12-02,0.0
2019-12-12,2019-12-03,0.0
2019-12-12,2019-12-04,0.0
2019-12-12,2019-12-05,0.0
2019-12-12,2019-12-06,0.0
2019-12-12,2019-12-09,0.0
2019-12-12,2019-12-10,0.0
2019-12-12,2019-12-11,0.0
2019-12-12,2019-12-12,0.0
2020-02-13,2020-01-02,0.0
2020-02-13,2020-01-03,-0.2999999999999998
2020-02-13,2020-01-06,1.08
2020-02-13,2020-01-07,-0.8799999999999999
2020-03-12,2020-01-28,0.0
2020-03-12,2020-01-29,-0.16000000000000014
2020-03-12,2020-01-30,2.21
2020-03-12,2020-01-31,0.7200000000000002
2020-04-09,2020-02-24,0.0
2020-04-09,2020-02-25,-1.2299999999999995
2020-04-09,2020-02-26,1.1899999999999995
2020-05-14,2020-02-28,0.0
2020-05-14,2020-03-02,0.0
2020-05-14,2020-03-03,0.0
2020-05-14,2020-03-04,0.0
2020-05-14,2020-03-05,0.0
2020-05-14,2020-03-06,0.0
2020-05-14,2020-03-09,0.0
2020-05-14,2020-03-10,0.0
2020-05-14,2020-03-11,0.0
2020-05-14,2020-03-12,0.0
2020-05-14,2020-03-13,0.0
2020-05-14,2020-03-16,0.0
2020-05-14,2020-03-17,0.0
2020-05-14,2020-03-18,0.0
2020-05-14,2020-03-19,0.0
2020-05-14,2020-03-20,0.0
2020-05-14,2020-03-23,0.0
2020-05-14,2020-03-24,0.0
2020-05-14,2020-03-25,0.0
2020-05-14,2020-03-26,0.0
2020-05-14,2020-03-27,0.0
2020-05-14,2020-03-30,0.0
2020-05-14,2020-03-31,0.0
2020-05-14,2020-04-01,0.0
2020-05-14,2020-04-02,0.0
2020-05-14,2020-04-03,0.0
2020-05-14,2020-04-06,0.0
2020-05-14,2020-04-07,0.0
2020-05-14,2020-04-08,0.0
2020-05-14,2020-04-09,0.0
2020-05-14,2020-04-10,0.0
2020-05-14,2020-04-13,0.0
2020-05-14,2020-04-14,0.0
2020-05-14,2020-04-16,0.0
2020-05-14,2020-04-17,0.0
2020-05-14,2020-04-20,0.0
2020-05-14,2020-04-21,0.0
2020-05-14,2020-04-22,0.0
2020-06-11,2020-04-22,0.0
2020-05-14,2020-04-23,0.0
2020-06-11,2020-04-23,-0.45999999999999996
2020-05-14,2020-04-24,0.0
2020-06-11,2020-04-24,1.1600000000000001
2020-05-14,2020-04-27,0.0
2020-06-11,2020-04-27,-1.5999999999999996
2020-05-14,2020-04-28,0.0
2020-06-11,2020-04-28,0.22999999999999954
2020-05-14,2020-04-29,0.0
2020-07-09,2020-04-29,0.0
2020-05-14,2020-05-04,0.0
2020-07-09,2020-05-04,0.0
2020-05-14,2020-05-06,0.0
2020-07-09,2020-05-06,0.0
2020-05-14,2020-05-07,0.0
2020-07-09,2020-05-07,0.0
2020-05-14,2020-05-08,0.0
2020-07-09,2020-05-08,0.0
2020-05-14,2020-05-11,0.0
2020-07-09,2020-05-11,0.0
2020-05-14,2020-05-12,0.0
2020-07-09,2020-05-12,0.0
2020-05-14,2020-05-13,0.0
2020-07-09,2020-05-13,0.0
2020-05-14,2020-05-14,0.0
2020-07-09,2020-05-14,0.0
2020-07-09,2020-05-15,0.0
2020-07-09,2020-05-18,0.0
2020-07-09,2020-05-19,0.0
2020-07-09,2020-05-20,0.0
2020-07-09,2020-05-21,0.0
2020-07-09,2020-05-22,0.0
2020-07-09,2020-05-25,0.0
2020-07-09,2020-05-26,0.0
2020-07-09,2020-05-27,0.0
2020-07-09,2020-05-28,0.0
2020-07-09,2020-05-29,0.0
2020-07-09,2020-06-01,0.0
2020-07-09,2020-06-02,0.0
2020-07-09,2020-06-03,0.0
2020-07-09,2020-06-04,0.0
2020-07-09,2020-06-05,0.0
2020-07-09,2020-06-08,0.0
2020-07-09,2020-06-09,0.0
2020-07-09,2020-06-10,0.0
2020-07-09,2020-06-11,0.0
2020-08-13,2020-06-11,0.0
2020-07-09,2020-06-12,0.0
2020-08-13,2020-06-12,2.170000000000001
2020-07-09,2020-06-15,0.0
2020-08-13,2020-06-15,2.2899999999999996
2020-07-09,2020-06-16,0.0
2020-07-09,2020-06-17,0.0
2020-07-09,2020-06-18,0.0
2020-07-09,2020-06-19,0.0
2020-07-09,2020-06-22,0.0
2020-07-09,2020-06-23,0.0
2020-07-09,2020-06-24,0.0
2020-07-09,2020-06-25,0.0
2020-07-09,2020-06-26,0.0
2020-07-09,2020-06-29,0.0
2020-07-09,2020-06-30,0.0
2020-07-09,2020-07-01,0.0
2020-09-10,2020-07-01,0.0
2020-07-09,2020-07-02,0.0
2020-09-10,2020-07-02,0.0
2020-07-09,2020-07-03,0.0
2020-09-10,2020-07-03,0.0
2020-07-09,2020-07-06,0.0
2020-09-10,2020-07-06,0.0
2020-07-09,2020-07-07,0.0
2020-09-10,2020-07-07,0.0
2020-07-09,2020-07-08,0.0
2020-09-10,2020-07-08,0.0
2020-07-09,2020-07-09,0.0
2020-09-10,2020-07-09,0.0
2020-09-10,2020-07-10,0.0
2020-09-10,2020-07-13,0.0
2020-09-10,2020-07-14,0.0
2020-09-10,2020-07-15,0.0
2020-09-10,2020-07-16,0.0
2020-09-10,2020-07-17,0.0
2020-09-10,2020-07-20,0.0
2020-09-10,2020-07-21,0.0
2020-09-10,2020-07-22,0.0
2020-09-10,2020-07-23,0.0
2020-09-10,2020-07-24,0.0
2020-09-10,2020-07-27,0.0
2020-09-10,2020-07-28,0.0
2020-09-10,2020-07-29,0.0
2020-09-10,2020-07-30,0.0
2020-09-10,2020-07-31,0.0
2020-09-10,2020-08-03,0.0
2020-09-10,2020-08-04,0.0
2020-09-10,2020-08-05,0.0
2020-09-10,2020-08-06,0.0
2020-09-10,2020-08-07,0.0
2020-09-10,2020-08-10,0.0
2020-09-10,2020-08-11,0.0
2020-09-10,2020-08-12,0.0
2020-09-10,2020-08-13,0.0
2020-09-10,2020-08-14,0.0
2020-09-10,2020-08-18,0.0
2020-10-08,2020-08-18,0.0
2020-09-10,2020-08-19,0.0
2020-10-08,2020-08-19,-0.3199999999999994
2020-09-10,2020-08-20,0.0
2020-10-08,2020-08-20,3.3299999999999996
2020-09-10,2020-08-21,0.0
2020-09-10,2020-08-24,0.0
2020-09-10,2020-08-25,0.0
2020-09-10,2020-08-26,0.0
2020-09-10,2020-08-27,0.0
2020-09-10,2020-08-28,0.0
2020-09-10,2020-08-31,0.0
2020-09-10,2020-09-01,0.0
2020-09-10,2020-09-02,0.0
2020-09-10,2020-09-03,0.0
2020-09-10,2020-09-04,0.0
2020-09-10,2020-09-07,0.0
2020-09-10,2020-09-08,0.0
2020-09-10,2020-09-09,0.0
2020-09-10,2020-09-10,0.0
2020-11-12,2020-09-22,0.0
2020-11-12,2020-09-23,-0.5499999999999998
2020-11-12,2020-09-24,2.41
2020-11-12,2020-09-25,-0.3700000000000001
2020-11-12,2020-09-28,-0.9800000000000004
2020-12-10,2020-10-20,0.0
2021-01-14,2020-11-30,0.0
2021-01-14,2020-12-01,-2.09
2021-01-14,2020-12-02,-3.54
2021-02-10,2020-12-22,0.0
2021-02-10,2020-12-23,-1.1100000000000003
2021-02-10,2020-12-24,-3.7799999999999994
2021-03-11,2021-01-15,0.0
2021-03-11,2021-01-18,2.92
2021-03-11,2021-01-19,-4.520000000000001
2021-03-11,2021-01-20,0.6000000000000014
2021-03-11,2021-01-21,-2.5500000000000007
2021-03-11,2021-01-22,2.0500000000000007
2021-03-11,2021-01-25,-4.100000000000001
2021-03-11,2021-01-26,5.450000000000001
2021-03-11,2021-01-27,-0.45000000000000107
2021-03-11,2021-01-28,3.67
2021-03-11,2021-01-29,3.030000000000001
2021-04-08,2021-02-24,0.0
2021-04-08,2021-02-25,-4.75
2021-05-13,2021-02-26,0.0
2021-05-13,2021-03-02,0.0
2021-05-13,2021-03-03,0.0
2021-05-13,2021-03-04,0.0
2021-05-13,2021-03-05,0.0
2021-05-13,2021-03-08,0.0
2021-05-13,2021-03-09,0.0
2021-05-13,2021-03-10,0.0
2021-05-13,2021-03-11,0.0
2021-05-13,2021-03-12,0.0
2021-05-13,2021-03-15,0.0
2021-05-13,2021-03-16,0.0
2021-05-13,2021-03-17,0.0
2021-05-13,2021-03-18,0.0
2021-05-13,2021-03-19,0.0
2021-05-13,2021-03-22,0.0
2021-05-13,2021-03-23,0.0
2021-05-13,2021-03-24,0.0
2021-05-13,2021-03-25,0.0
2021-05-13,2021-03-26,0.0
2021-05-13,2021-03-29,0.0
2021-05-13,2021-03-30,0.0
2021-05-13,2021-03-31,0.0
2021-05-13,2021-04-01,0.0
2021-05-13,2021-04-02,0.0
2021-05-13,2021-04-05,0.0
2021-05-13,2021-04-06,0.0
2021-05-13,2021-04-07,0.0
2021-05-13,2021-04-08,0.0
2021-05-13,2021-04-09,0.0
2021-05-13,2021-04-12,0.0
2021-05-13,2021-04-13,0.0
2021-05-13,2021-04-14,0.0
2021-05-13,2021-04-15,0.0
2021-05-13,2021-04-16,0.0
2021-05-13,2021-04-19,0.0
2021-05-13,2021-04-20,0.0
2021-05-13,2021-04-21,0.0
2021-06-10,2021-04-21,0.0
2021-05-13,2021-04-22,0.0
2021-06-10,2021-04-22,0.41000000000000014
2021-05-13,2021-04-23,0.0
2021-06-10,2021-04-23,0.040000000000000036
2021-05-13,2021-04-26,0.0
2021-06-10,2021-04-26,-1.4900000000000002
2021-05-13,2021-04-27,0.0
2021-06-10,2021-04-27,-0.10999999999999943
2021-05-13,2021-04-28,0.0
2021-06-10,2021-04-28,2.01
2021-05-13,2021-04-29,0.0
2021-06-10,2021-04-29,0.6399999999999997
2021-05-13,2021-04-30,0.0
2021-06-10,2021-04-30,1.3400000000000003
2021-05-13,2021-05-03,0.0
2021-06-10,2021-05-03,0.9500000000000002
2021-05-13,2021-05-04,0.0
2021-05-13,2021-05-06,0.0
2021-05-13,2021-05-07,0.0
2021-05-13,2021-05-10,0.0
2021-05-13,2021-05-11,0.0
2021-05-13,2021-05-12,0.0
2021-07-08,2021-05-12,0.0
2021-05-13,2021-05-13,0.0
2021-07-08,2021-05-13,2.1100000000000003
2021-07-08,2021-05-14,-0.35000000000000053
2021-07-08,2021-05-17,0.8399999999999999
2021-07-08,2021-05-18,-1.38
2021-08-12,2021-07-01,0.0
2021-08-12,2021-07-02,0.5099999999999998
2021-08-12,2021-07-05,-0.4300000000000006
2021-08-12,2021-07-06,-0.3099999999999996
2021-09-09,2021-07-28,0.0
2021-09-09,2021-07-29,0.1899999999999995
2021-09-09,2021-07-30,1.6
2021-09-09,2021-08-02,-0.16999999999999993
2021-09-09,2021-08-03,-1.0699999999999998
2021-09-09,2021-08-04,-3.170000000000001
2021-10-14,2021-08-11,0.0
2021-10-14,2021-08-12,1.4983355575031592
2021-10-14,2021-08-13,1.65
2021-11-11,2021-09-09,0.0
2021-11-11,2021-09-10,-0.009999999999999787
2021-11-11,2021-09-13,-0.07000000000000028
2021-11-11,2021-09-14,-1.0100000000000007
2021-12-09,2021-10-01,0.0
2021-12-09,2021-10-05,0.0
2021-12-09,2021-10-06,0.0
2021-12-09,2021-10-07,0.0
2021-12-09,2021-10-08,0.0
2021-12-09,2021-10-12,0.0
2021-12-09,2021-10-13,0.0
2021-12-09,2021-10-14,0.0
2021-12-09,2021-10-15,0.0
2021-12-09,2021-10-18,0.0
2021-12-09,2021-10-19,0.0
2021-12-09,2021-10-20,0.0
2021-12-09,2021-10-21,0.0
2021-12-09,2021-10-22,0.0
2021-12-09,2021-10-25,0.0
2021-12-09,2021-10-26,0.0
2021-12-09,2021-10-27,0.0
2021-12-09,2021-10-28,0.0
2021-12-09,2021-10-29,0.0
2021-12-09,2021-11-01,0.0
2021-12-09,2021-11-02,0.0
2021-12-09,2021-11-03,0.0
2021-12-09,2021-11-04,0.0
2021-12-09,2021-11-05,0.0
2021-12-09,2021-11-08,0.0
2021-12-09,2021-11-09,0.0
2021-12-09,2021-11-10,0.0
2021-12-09,2021-11-11,0.0
2021-12-09,2021-11-12,0.0
2021-12-09,2021-11-15,0.0
2021-12-09,2021-11-16,0.0
2021-12-09,2021-11-17,0.0
2021-12-09,2021-11-18,0.0
2021-12-09,2021-11-19,0.0
2021-12-09,2021-11-22,0.0
2021-12-09,2021-11-23,0.0
2021-12-09,2021-11-24,0.0
2021-12-09,2021-11-25,0.0
2021-12-09,2021-11-26,0.0
2022-01-13,2021-11-26,0.0
2021-12-09,2021-11-29,0.0
2022-01-13,2021-11-29,0.5899999999999999
2021-12-09,2021-11-30,0.0
2022-01-13,2021-11-30,2.06
2021-12-09,2021-12-01,0.0
2021-12-09,2021-12-02,0.0
2021-12-09,2021-12-03,0.0
2021-12-09,2021-12-06,0.0
2021-12-09,2021-12-07,0.0
2021-12-09,2021-12-08,0.0
2021-12-09,2021-12-09,0.0
2022-02-10,2021-12-30,0.0
2022-02-10,2022-01-03,-0.1899999999999995
2022-02-10,2022-01-04,0.5
2022-02-10,2022-01-05,2.2199999999999998
2022-03-10,2022-01-17,0.0
2022-03-10,2022-01-18,1.4799999999999995
2022-03-10,2022-01-19,0.8200000000000003
2022-03-10,2022-01-20,-0.5200000000000005
2022-04-14,2022-02-22,0.0
2022-04-14,2022-02-23,0.16999999999999993
2022-04-14,2022-02-24,2.8500000000000005
2022-04-14,2022-02-25,-0.11000000000000032
2022-04-14,2022-02-28,-0.9399999999999995
2022-05-12,2022-02-28,0.0
2022-04-14,2022-03-02,0.23999999999999932
2022-05-12,2022-03-02,0.0
2022-04-14,2022-03-03,-1.87
2022-05-12,2022-03-03,0.0
2022-04-14,2022-03-04,1.9400000000000004
2022-05-12,2022-03-04,0.0
2022-04-14,2022-03-07,2.23
2022-05-12,2022-03-07,0.0
2022-05-12,2022-03-08,0.0
2022-05-12,2022-03-10,0.0
2022-05-12,2022-03-11,0.0
2022-05-12,2022-03-14,0.0
2022-05-12,2022-03-15,0.0
2022-05-12,2022-03-16,0.0
2022-05-12,2022-03-17,0.0
2022-05-12,2022-03-18,0.0
2022-05-12,2022-03-21,0.0
2022-05-12,2022-03-22,0.0
2022-05-12,2022-03-23,0.0
2022-05-12,2022-03-24,0.0
2022-05-12,2022-03-25,0.0
2022-05-12,2022-03-28,0.0
2022-05-12,2022-03-29,0.0
2022-05-12,2022-03-30,0.0
2022-05-12,2022-03-31,0.0
2022-05-12,2022-04-01,0.0
2022-05-12,2022-04-04,0.0
2022-05-12,2022-04-05,0.0
2022-05-12,2022-04-06,0.0
2022-05-12,2022-04-07,0.0
2022-06-09,2022-04-07,0.0
2022-05-12,2022-04-08,0.0
2022-06-09,2022-04-08,0.16000000000000014
2022-05-12,2022-04-11,0.0
2022-06-09,2022-04-11,0.4499999999999993
2022-05-12,2022-04-12,0.0
2022-06-09,2022-04-12,1.2735814239172871
2022-05-12,2022-04-13,0.0
2022-05-12,2022-04-14,0.0
2022-05-12,2022-04-15,0.0
2022-05-12,2022-04-18,0.0
2022-05-12,2022-04-19,0.0
2022-05-12,2022-04-20,0.0
2022-05-12,2022-04-21,0.0
2022-05-12,2022-04-22,0.0
2022-05-12,2022-04-25,0.0
2022-06-09,2022-04-25,0.0
2022-05-12,2022-04-26,0.0
2022-06-09,2022-04-26,-0.16999999999999993
2022-05-12,2022-04-27,0.0
2022-06-09,2022-04-27,1.4699999999999998
2022-05-12,2022-04-28,0.0
2022-06-09,2022-04-28,-1.17
2022-05-12,2022-04-29,0.0
2022-07-14,2022-04-29,0.0
2022-05-12,2022-05-02,0.0
2022-07-14,2022-05-02,0.0
2022-05-12,2022-05-03,0.0
2022-07-14,2022-05-03,0.0
2022-05-12,2022-05-04,0.0
2022-07-14,2022-05-04,0.0
2022-05-12,2022-05-06,0.0
2022-07-14,2022-05-06,0.0
2022-05-12,2022-05-09,0.0
2022-07-14,2022-05-09,0.0
2022-05-12,2022-05-10,0.0
2022-07-14,2022-05-10,0.0
2022-05-12,2022-05-11,0.0
2022-07-14,2022-05-11,0.0
2022-05-12,2022-05-12,0.0
2022-07-14,2022-05-12,0.0
2022-07-14,2022-05-13,0.0
2022-07-14,2022-05-16,0.0
2022-07-14,2022-05-17,0.0
2022-07-14,2022-05-18,0.0
2022-07-14,2022-05-19,0.0
2022-07-14,2022-05-20,0.0
2022-07-14,2022-05-23,0.0
2022-07-14,2022-05-24,0.0
2022-07-14,2022-05-25,0.0
2022-07-14,2022-05-26,0.0
2022-07-14,2022-05-27,0.0
2022-07-14,2022-05-30,0.0
2022-07-14,2022-05-31,0.0
2022-07-14,2022-06-02,0.0
2022-07-14,2022-06-03,0.0
2022-07-14,2022-06-07,0.0
2022-07-14,2022-06-08,0.0
2022-07-14,2022-06-09,0.0
2022-08-11,2022-06-09,0.0
2022-07-14,2022-06-10,0.0
2022-08-11,2022-06-10,1.0800000000000005
2022-07-14,2022-06-13,0.0
2022-08-11,2022-06-13,2.0599999999999996
2022-07-14,2022-06-14,0.0
2022-07-14,2022-06-15,0.0
2022-07-14,2022-06-16,0.0
2022-07-14,2022-06-17,0.0
2022-07-14,2022-06-20,0.0
2022-07-14,2022-06-21,0.0
2022-07-14,2022-06-22,0.0
2022-07-14,2022-06-23,0.0
2022-07-14,2022-06-24,0.0
2022-07-14,2022-06-27,0.0
2022-07-14,2022-06-28,0.0
2022-07-14,2022-06-29,0.0
2022-07-14,2022-06-30,0.0
2022-07-14,2022-07-01,0.0
2022-08-11,2022-07-01,0.0
2022-09-08,2022-07-01,0.0
2022-07-14,2022-07-04,0.0
2022-08-11,2022-07-04,0.3600000000000003
2022-09-08,2022-07-04,0.0
2022-07-14,2022-07-05,0.0
2022-08-11,2022-07-05,-1.9100000000000001
2022-09-08,2022-07-05,0.0
2022-07-14,2022-07-06,0.0
2022-09-08,2022-07-06,0.0
2022-07-14,2022-07-07,0.0
2022-09-08,2022-07-07,0.0
2022-07-14,2022-07-08,0.0
2022-09-08,2022-07-08,0.0
2022-07-14,2022-07-11,0.0
2022-09-08,2022-07-11,0.0
2022-07-14,2022-07-12,0.0
2022-09-08,2022-07-12,0.0
2022-07-14,2022-07-13,0.0
2022-09-08,2022-07-13,0.0
2022-07-14,2022-07-14,0.0
2022-09-08,2022-07-14,0.0
2022-09-08,2022-07-15,0.0
2022-09-08,2022-07-18,0.0
2022-09-08,2022-07-19,0.0
2022-09-08,2022-07-20,0.0
2022-09-08,2022-07-21,0.0
2022-09-08,2022-07-22,0.0
2022-09-08,2022-07-25,0.0
2022-09-08,2022-07-26,0.0
2022-09-08,2022-07-27,0.0
2022-09-08,2022-07-28,0.0
2022-09-08,2022-07-29,0.0
2022-09-08,2022-08-01,0.0
2022-09-08,2022-08-02,0.0
2022-09-08,2022-08-03,0.0
2022-09-08,2022-08-04,0.0
2022-09-08,2022-08-05,0.0
2022-09-08,2022-08-08,0.0
2022-09-08,2022-08-09,0.0
2022-09-08,2022-08-10,0.0
2022-09-08,2022-08-11,0.0
2022-09-08,2022-08-12,0.0
2022-09-08,2022-08-16,0.0
2022-09-08,2022-08-17,0.0
2022-09-08,2022-08-18,0.0
2022-10-13,2022-08-18,0.0
2022-09-08,2022-08-19,0.0
2022-10-13,2022-08-19,0.9199999999999999
2022-09-08,2022-08-22,0.0
2022-10-13,2022-08-22,1.4100000000000001
2022-09-08,2022-08-23,0.0
2022-10-13,2022-08-23,0.8199999999999998
2022-09-08,2022-08-24,0.0
2022-09-08,2022-08-25,0.0
2022-09-08,2022-08-26,0.0
2022-09-08,2022-08-29,0.0
2022-09-08,2022-08-30,0.0
2022-09-08,2022-08-31,0.0
2022-09-08,2022-09-01,0.0
2022-09-08,2022-09-02,0.0
2022-09-08,2022-09-05,0.0
2022-09-08,2022-09-06,0.0
2022-09-08,2022-09-07,0.0
2022-09-08,2022-09-08,0.0
2022-11-10,2022-09-16,0.0
2022-11-10,2022-09-19,0.6200000000000001
2022-11-10,2022-09-20,-0.1200000000000001
2022-11-10,2022-09-21,0.9100000000000001
2022-11-10,2022-09-22,1.15
2022-12-08,2022-09-30,0.0
2023-03-09,2022-09-30,0.0
2022-12-08,2022-10-04,0.0
2023-03-09,2022-10-04,0.0
2022-12-08,2022-10-05,0.0
2023-03-09,2022-10-05,0.0
2022-12-08,2022-10-06,0.0
2023-03-09,2022-10-06,0.0
2022-12-08,2022-10-07,0.0
2023-03-09,2022-10-07,0.0
2022-12-08,2022-10-11,0.0
2023-03-09,2022-10-11,0.0
2022-12-08,2022-10-12,0.0
2023-03-09,2022-10-12,0.0
2022-12-08,2022-10-13,0.0
2023-03-09,2022-10-13,0.0
2022-12-08,2022-10-14,0.0
2023-03-09,2022-10-14,0.0
2023-04-13,2022-10-14,0.0
2022-12-08,2022-10-17,0.0
2023-03-09,2022-10-17,0.0
2023-04-13,2022-10-17,0.0
2022-12-08,2022-10-18,0.0
2023-03-09,2022-10-18,0.0
2023-04-13,2022-10-18,0.0
2022-12-08,2022-10-19,0.0
2023-03-09,2022-10-19,0.0
2023-04-13,2022-10-19,0.0
2022-12-08,2022-10-20,0.0
2023-03-09,2022-10-20,0.0
2023-04-13,2022-10-20,0.0
2022-12-08,2022-10-21,0.0
2023-03-09,2022-10-21,0.0
2023-04-13,2022-10-21,0.0
2022-12-08,2022-10-24,0.0
2023-03-09,2022-10-24,0.0
2023-04-13,2022-10-24,0.0
2022-12-08,2022-10-25,0.0
2023-03-09,2022-10-25,0.0
2023-04-13,2022-10-25,0.0
2022-12-08,2022-10-26,0.0
2023-03-09,2022-10-26,0.0
2023-04-13,2022-10-26,0.0
2022-12-08,2022-10-27,0.0
2023-03-09,2022-10-27,0.0
2023-04-13,2022-10-27,0.0
2022-12-08,2022-10-28,0.0
2023-03-09,2022-10-28,0.0
2023-04-13,2022-10-28,0.0
2022-12-08,2022-10-31,0.0
2023-03-09,2022-10-31,0.0
2023-04-13,2022-10-31,0.0
2022-12-08,2022-11-01,0.0
2023-03-09,2022-11-01,0.0
2023-04-13,2022-11-01,0.0
2022-12-08,2022-11-02,0.0
2023-03-09,2022-11-02,0.0
2023-04-13,2022-11-02,0.0
2022-12-08,2022-11-03,0.0
2023-03-09,2022-11-03,0.0
2023-04-13,2022-11-03,0.0
2022-12-08,2022-11-04,0.0
2023-03-09,2022-11-04,0.0
2023-04-13,2022-11-04,0.0
2022-12-08,2022-11-07,0.0
2023-03-09,2022-11-07,0.0
2023-04-13,2022-11-07,0.0
2022-12-08,2022-11-08,0.0
2023-03-09,2022-11-08,0.0
2023-04-13,2022-11-08,0.0
2022-12-08,2022-11-09,0.0
2023-03-09,2022-11-09,0.0
2023-04-13,2022-11-09,0.0
2022-12-08,2022-11-10,0.0
2023-03-09,2022-11-10,0.0
2023-04-13,2022-11-10,0.0
2022-12-08,2022-11-11,0.0
2023-03-09,2022-11-11,0.0
2023-04-13,2022-11-11,0.0
2022-12-08,2022-11-14,0.0
2023-03-09,2022-11-14,0.0
2023-04-13,2022-11-14,0.0
2022-12-08,2022-11-15,0.0
2023-03-09,2022-11-15,0.0
2023-04-13,2022-11-15,0.0
2022-12-08,2022-11-16,0.0
2023-03-09,2022-11-16,0.0
2023-04-13,2022-11-16,0.0
2022-12-08,2022-11-17,0.0
2023-03-09,2022-11-17,0.0
2023-04-13,2022-11-17,0.0
2022-12-08,2022-11-18,0.0
2023-01-12,2022-11-18,0.0
2023-03-09,2022-11-18,0.0
2023-04-13,2022-11-18,0.0
2022-12-08,2022-11-21,0.0
2023-01-12,2022-11-21,1.1800000000000002
2023-03-09,2022-11-21,0.0
2023-04-13,2022-11-21,0.0
2022-12-08,2022-11-22,0.0
2023-01-12,2022-11-22,0.8000000000000003
2023-03-09,2022-11-22,0.0
2023-04-13,2022-11-22,0.0
2022-12-08,2022-11-23,0.0
2023-01-12,2022-11-23,-0.06000000000000005
2023-03-09,2022-11-23,0.0
2023-04-13,2022-11-23,0.0
2022-12-08,2022-11-24,0.0
2023-03-09,2022-11-24,0.0
2023-04-13,2022-11-24,0.0
2022-12-08,2022-11-25,0.0
2023-03-09,2022-11-25,0.0
2023-04-13,2022-11-25,0.0
2022-12-08,2022-11-28,0.0
2023-03-09,2022-11-28,0.0
2023-04-13,2022-11-28,0.0
2022-12-08,2022-11-29,0.0
2023-03-09,2022-11-29,0.0
2023-04-13,2022-11-29,0.0
2022-12-08,2022-11-30,0.0
2023-03-09,2022-11-30,0.0
2023-04-13,2022-11-30,0.0
2022-12-08,2022-12-01,0.0
2023-03-09,2022-12-01,0.0
2023-04-13,2022-12-01,0.0
2022-12-08,2022-12-02,0.0
2023-03-09,2022-12-02,0.0
2023-04-13,2022-12-02,0.0
2022-12-08,2022-12-05,0.0
2023-03-09,2022-12-05,0.0
2023-04-13,2022-12-05,0.0
2022-12-08,2022-12-06,0.0
2023-02-09,2022-12-06,0.0
2023-03-09,2022-12-06,0.0
2023-04-13,2022-12-06,0.0
2022-12-08,2022-12-07,0.0
2023-02-09,2022-12-07,-0.1656194650987537
2023-03-09,2022-12-07,0.0
2023-04-13,2022-12-07,0.0
2022-12-08,2022-12-08,0.0
2023-02-09,2022-12-08,0.8756194650987537
2023-03-09,2022-12-08,0.0
2023-04-13,2022-12-08,0.0
2023-02-09,2022-12-09,-1.04
2023-03-09,2022-12-09,0.0
2023-04-13,2022-12-09,0.0
2023-03-09,2022-12-12,0.0
2023-04-13,2022-12-12,0.0
2023-03-09,2022-12-13,0.0
2023-04-13,2022-12-13,0.0
2023-03-09,2022-12-14,0.0
2023-04-13,2022-12-14,0.0
2023-03-09,2022-12-15,0.0
2023-04-13,2022-12-15,0.0
2023-03-09,2022-12-16,0.0
2023-04-13,2022-12-16,0.0
2023-03-09,2022-12-19,0.0
2023-04-13,2022-12-19,0.0
2023-03-09,2022-12-20,0.0
2023-04-13,2022-12-20,0.0
2023-03-09,2022-12-21,0.0
2023-04-13,2022-12-21,0.0
2023-03-09,2022-12-22,0.0
2023-04-13,2022-12-22,0.0
2023-03-09,2022-12-23,0.0
2023-04-13,2022-12-23,0.0
2023-03-09,2022-12-26,0.0
2023-04-13,2022-12-26,0.0
2023-03-09,2022-12-27,0.0
2023-04-13,2022-12-27,0.0
2023-03-09,2022-12-28,0.0
2023-04-13,2022-12-28,0.0
2023-03-09,2022-12-29,0.0
2023-04-13,2022-12-29,0.0
2023-03-09,2023-01-02,0.0
2023-04-13,2023-01-02,0.0
2023-03-09,2023-01-03,0.0
2023-04-13,2023-01-03,0.0
2023-03-09,2023-01-04,0.0
2023-04-13,2023-01-04,0.0
2023-03-09,2023-01-05,0.0
2023-04-13,2023-01-05,0.0
2023-03-09,2023-01-06,0.0
2023-04-13,2023-01-06,0.0
2023-03-09,2023-01-09,0.0
2023-04-13,2023-01-09,0.0
2023-03-09,2023-01-10,0.0
2023-04-13,2023-01-10,0.0
2023-03-09,2023-01-11,0.0
2023-04-13,2023-01-11,0.0
2023-03-09,2023-01-12,0.0
2023-04-13,2023-01-12,0.0
2023-03-09,2023-01-13,0.0
2023-04-13,2023-01-13,0.0
2023-03-09,2023-01-16,0.0
2023-04-13,2023-01-16,0.0
2023-03-09,2023-01-17,0.0
2023-04-13,2023-01-17,0.0
